DateComm	DateLiv	Nom	Prénom	Ancienneté	Secteur	CodePostal	Pays	TrancheHoraire	TypeFoyer	Produit	Allégé	NomGamme	NomRayon	Prix Unitaire	Quantité	Prix de Revient
26/04/2024	27/04/2024	Leboeuf	Simon	Récent	Paris 14	75014	France	Matin	Célibataire avec un enfant	Chai	0	Sirops	Boissons	12.85	8	O8,72
17/05/2024	20/05/2024	Champagne	Henriette	Récent	Paris 5	75005	France	Après-Midi	Célibataire sans enfant	Chang	0	Sirops	Boissons	13.55	40	O9,83
16/07/2024	19/07/2024	Toussaint	Mary	Habitué	Le Kremlin-B.	94270	France	Après-Midi	Célibataire avec deux enfants ou plus	Chang	0	Sirops	Boissons	13.55	20	O9,83
02/09/2024	04/09/2024	Robichaud	Felipe	Récent	Paris 14	75014	France	Soirée	Célibataire avec un enfant	Chai	0	Sirops	Boissons	12.85	4	O8,72
30/09/2024	02/10/2024	Thibeau	Christina	Récent	Ivry	94200	France	Soirée	Couple sans enfant	Aniseed Syrup	0	Condiments	Fruits & Légumes	7.15	30	O5,4
11/12/2024	13/12/2024	Melanson	Paula	Habitué	Paris 5	75005	France	Après-Midi	Couple sans enfant	Chai	0	Sirops	Boissons	12.85	20	O8,72
09/01/2025	10/01/2025	Thibeau	Christina	Récent	Ivry	94200	France	Matin	Couple sans enfant	Ikura	0	Poissons et fruits de mer	Frais	22.15	20	16,16
25/01/2025	26/01/2025	Melanson	Paula	Habitué	Paris 5	75005	France	Après-Midi	Couple sans enfant	Chai	0	Sirops	Boissons	12.85	21	O8,72
31/01/2025	03/02/2025	Forest	Giovanni	Habitué	Ivry	94200	France	Soirée	Couple sans enfant	Chang	0	Sirops	Boissons	13.55	10	O9,83
11/11/2023	12/11/2023	Fontenot	Carlos	Habitué	Paris 14	75014	France	Matin	Couple avec deux enfants ou plus	Chang	0	Sirops	Boissons	13.55	50	O9,83
18/03/2024	20/03/2024	Rommel	Ann	Récent	Paris 14	75014	France	Après-Midi	Célibataire avec deux enfants ou plus	Chef Anton's Cajun Seasoning	0	Condiments	Fruits & Légumes	15.7	25	11,92
30/03/2024	02/04/2024	Cyr	André	Récent	Paris 5	75005	France	Matin	Célibataire sans enfant	Grandma's Boysenberry Spread	0	Condiments	Fruits & Légumes	17.85	30	13,08
11/04/2024	13/04/2024	Bideau	Elizabeth	Habitué	Paris 13	75013	France	Matin	Célibataire sans enfant	Aniseed Syrup	0	Condiments	Fruits & Légumes	7.15	20	O5,4
14/05/2024	16/05/2024	Robichaud	Roland	Habitué	Paris 14	75014	France	Matin	Célibataire avec un enfant	Aniseed Syrup	0	Condiments	Fruits & Légumes	7.15	20	O5,4
30/05/2024	02/06/2024	Douaron	Liu	Récent	Paris 13	75013	France	Après-Midi	Célibataire avec un enfant	Ikura	0	Poissons et fruits de mer	Frais	22.15	6	16,16
19/08/2024	20/08/2024	Belanger	Helen	Habitué	Paris 14	75014	France	Soirée	Célibataire avec deux enfants ou plus	Northwoods Cranberry Sauce	0	Condiments	Fruits & Légumes	28.55	20	24,38
06/09/2024	08/09/2024	Roy	Pascale	Récent	Le Kremlin-B.	94270	France	Matin	Couple sans enfant	Ikura	0	Poissons et fruits de mer	Frais	22.15	16	16,16
14/09/2024	15/09/2024	Roy	Pascale	Récent	Le Kremlin-B.	94270	France	Après-Midi	Couple sans enfant	Chef Anton's Cajun Seasoning	0	Condiments	Fruits & Légumes	15.7	21	11,92
18/09/2024	19/09/2024	Simon	Philip	Habitué	Paris 5	75005	France	Soirée	Couple sans enfant	Aniseed Syrup	0	Condiments	Fruits & Légumes	7.15	49	O5,4
26/09/2024	29/09/2024	Robichaud	Roland	Habitué	Paris 14	75014	France	Matin	Célibataire avec un enfant	Ikura	0	Poissons et fruits de mer	Frais	22.15	100	16,16
23/12/2024	24/12/2024	Mercier	Lúcia	Récent	Paris 5	75005	France	Soirée	Couple sans enfant	Chef Anton's Cajun Seasoning	0	Condiments	Fruits & Légumes	15.7	30	11,92
24/01/2025	25/01/2025	Bastarache	Renate	Habitué	Paris 5	75005	France	Matin	Célibataire avec un enfant	Grandma's Boysenberry Spread	0	Condiments	Fruits & Légumes	17.85	20	13,08
24/03/2023	25/03/2023	Fontenot	Carlos	Habitué	Paris 14	75014	France	Après-Midi	Couple avec deux enfants ou plus	Queso Cabrales	0	Produits laitiers	Frais	12	5	11,05
12/09/2023	14/09/2023	Fontenot	Carlos	Habitué	Paris 14	75014	France	Matin	Couple avec deux enfants ou plus	Konbu	1	Poissons et fruits de mer	Frais	4.3	60	O3,27
24/09/2023	25/09/2023	David	Janine	Habitué	Le Kremlin-B.	94270	France	Soirée	Couple avec deux enfants ou plus	Ikura	0	Poissons et fruits de mer	Frais	22.15	10	16,16
30/09/2023	02/10/2023	Fontenot	Carlos	Habitué	Paris 14	75014	France	Soirée	Couple avec deux enfants ou plus	Konbu	1	Poissons et fruits de mer	Frais	4.3	8	O3,27
15/10/2023	18/10/2023	Fontenot	Peter	Habitué	Paris 5	75005	France	Soirée	Couple avec deux enfants ou plus	Tofu	0	Produits secs	Fruits & Légumes	16.6	21	10,84
29/11/2023	30/11/2023	Fontenot	Peter	Habitué	Paris 5	75005	France	Soirée	Couple avec deux enfants ou plus	Pavlova	0	Desserts	Plats	12.45	30	O8,82
01/01/2024	02/01/2024	Fontenot	Peter	Habitué	Paris 5	75005	France	Après-Midi	Couple avec deux enfants ou plus	Tofu	0	Produits secs	Fruits & Légumes	16.6	30	10,84
18/03/2024	20/03/2024	Rommel	Ann	Récent	Paris 14	75014	France	Après-Midi	Célibataire avec deux enfants ou plus	Queso Cabrales	0	Produits laitiers	Frais	15	5	11,05
27/05/2024	28/05/2024	Robichaud	Roland	Habitué	Paris 14	75014	France	Soirée	Célibataire avec un enfant	Alice Mutton	0	Viandes	Plats	27.85	33	23,33
29/06/2024	02/07/2024	Robichaud	Roland	Habitué	Paris 14	75014	France	Après-Midi	Célibataire avec un enfant	Pavlova	0	Desserts	Plats	12.45	65	O8,82
29/06/2024	02/07/2024	Robichaud	Roland	Habitué	Paris 14	75014	France	Après-Midi	Célibataire avec un enfant	Alice Mutton	0	Viandes	Plats	27.85	35	23,33
22/07/2024	23/07/2024	Chauvert	Yoshi	Récent	Paris 13	75013	France	Soirée	Célibataire avec deux enfants ou plus	Konbu	1	Poissons et fruits de mer	Frais	4.3	7	O3,27
19/08/2024	20/08/2024	Belanger	Helen	Habitué	Paris 14	75014	France	Soirée	Célibataire avec deux enfants ou plus	Konbu	1	Poissons et fruits de mer	Frais	4.3	10	O3,27
21/08/2024	22/08/2024	Damboue	Anabela	Récent	Paris 5	75005	France	Soirée	Célibataire avec deux enfants ou plus	Grandma's Boysenberry Spread	0	Condiments	Fruits & Légumes	17.85	6	13,08
26/09/2024	29/09/2024	Robichaud	Roland	Habitué	Paris 14	75014	France	Matin	Célibataire avec un enfant	Konbu	1	Poissons et fruits de mer	Frais	4.3	65	O3,27
20/12/2024	21/12/2024	Bergeron	José	Récent	Paris 13	75013	France	Matin	Célibataire avec un enfant	Alice Mutton	0	Viandes	Plats	27.85	12	23,33
12/11/2022	13/11/2022	Fontenot	Peter	Récent	Paris 5	75005	France	Matin	Couple avec deux enfants ou plus	Gumbär Gummibärchen	0	Desserts	Plats	17.8	24	15
17/11/2022	18/11/2022	Babineau	Laurence	Récent	Le Kremlin-B.	94270	France	Soirée	Couple avec deux enfants ou plus	Carnarvon Tigers	0	Poissons et fruits de mer	Frais	35.7	20	29,13
19/12/2022	21/12/2022	Babineau	Laurence	Récent	Le Kremlin-B.	94270	France	Matin	Couple avec deux enfants ou plus	NuNuCa Nuß-Nougat-Creme	0	Desserts	Plats	8	50	O6,64
09/11/2024	10/11/2024	Fontenot	Peter	Récent	Paris 5	75005	France	Matin	Couple avec deux enfants ou plus	Tunnbröd	0	Pâtes et céréales	Plats	5.15	40	O4,52
28/02/2023	02/03/2023	Babineau	Laurence	Récent	Le Kremlin-B.	94270	France	Soirée	Couple avec deux enfants ou plus	Carnarvon Tigers	0	Poissons et fruits de mer	Frais	35.7	30	29,13
28/02/2023	02/03/2023	Babineau	Laurence	Récent	Le Kremlin-B.	94270	France	Soirée	Couple avec deux enfants ou plus	Tunnbröd	0	Pâtes et céréales	Plats	5.15	15	O4,52
24/09/2023	25/09/2023	David	Janine	Habitué	Le Kremlin-B.	94270	France	Soirée	Couple avec deux enfants ou plus	Sir Rodney's Scones	0	Desserts	Plats	7.15	6	O4,98
15/10/2023	18/10/2023	Fontenot	Peter	Habitué	Paris 5	75005	France	Soirée	Couple avec deux enfants ou plus	Guaraná Fantástica	0	Sirops	Boissons	3.2	3	O2,46
01/11/2023	02/11/2023	Lecompte	Martine	Habitué	Le Kremlin-B.	94270	France	Matin	Couple avec deux enfants ou plus	Carnarvon Tigers	0	Poissons et fruits de mer	Frais	44.65	50	29,13
05/12/2023	06/12/2023	Thibeau	Jose	Nouveau	Paris 13	75013	France	Soirée	Couple avec deux enfants ou plus	Genen Shouyu	0	Condiments	Fruits & Légumes	11.05	50	O8,01
25/12/2023	27/12/2023	Fontenot	Peter	Habitué	Paris 5	75005	France	Soirée	Couple avec deux enfants ou plus	Tunnbröd	0	Pâtes et céréales	Plats	6.45	32	O4,52
06/01/2024	07/01/2024	Thibeau	Jose	Récent	Paris 13	75013	France	Soirée	Couple avec deux enfants ou plus	Queso Manchego La Pastora	0	Produits laitiers	Frais	27.15	100	23,88
15/03/2024	16/03/2024	Ondy	Jean	Nouveau	Paris 13	75013	France	Matin	Célibataire sans enfant	Ikura	0	Poissons et fruits de mer	Frais	22.15	16	16,16
19/03/2024	20/03/2024	Rodrigue	Maurizio	Récent	Ivry	94200	France	Soirée	Célibataire avec un enfant	Alice Mutton	0	Viandes	Plats	27.85	20	23,33
23/04/2024	24/04/2024	Moyse	Pirkko	Récent	Ivry	94200	France	Soirée	Célibataire avec deux enfants ou plus	Tofu	0	Produits secs	Fruits & Légumes	16.6	5	10,84
02/05/2024	03/05/2024	Gallant	Art	Habitué	Paris 13	75013	France	Après-Midi	Célibataire avec deux enfants ou plus	Carnarvon Tigers	0	Poissons et fruits de mer	Frais	44.65	21	29,13
28/06/2024	29/06/2024	Vilatte	Bernardo	Habitué	Paris 5	75005	France	Matin	Célibataire avec deux enfants ou plus	Tofu	0	Produits secs	Fruits & Légumes	16.6	15	10,84
10/07/2024	13/07/2024	Lafont	Carlos	Récent	Paris 14	75014	France	Soirée	Célibataire sans enfant	Queso Cabrales	0	Produits laitiers	Frais	15	20	11,05
30/08/2024	01/09/2024	Robichaud	Roland	Habitué	Paris 14	75014	France	Après-Midi	Célibataire avec un enfant	Gustaf's Knäckebröd	0	Pâtes et céréales	Plats	15	52	10,22
02/09/2024	04/09/2024	Robichaud	Felipe	Récent	Paris 14	75014	France	Soirée	Célibataire avec un enfant	Carnarvon Tigers	0	Poissons et fruits de mer	Frais	44.65	25	29,13
08/09/2024	09/09/2024	Guidry	Miguel	Récent	Paris 13	75013	France	Matin	Célibataire sans enfant	Queso Cabrales	0	Produits laitiers	Frais	15	15	11,05
30/09/2024	02/10/2024	Thibeau	Christina	Récent	Ivry	94200	France	Soirée	Couple sans enfant	Gumbär Gummibärchen	0	Desserts	Plats	22.3	35	15
17/12/2024	20/12/2024	Duhon	Jonas	Habitué	Ivry	94200	France	Soirée	Célibataire sans enfant	Pavlova	0	Desserts	Plats	12.45	15	O8,82
26/12/2024	27/12/2024	Guidry	Miguel	Récent	Paris 13	75013	France	Après-Midi	Célibataire sans enfant	Alice Mutton	0	Viandes	Plats	27.85	10	23,33
28/12/2024	29/12/2024	Broussard	Sergio	Récent	Paris 13	75013	France	Après-Midi	Célibataire avec deux enfants ou plus	Pavlova	0	Desserts	Plats	12.45	6	O8,82
01/01/2025	02/01/2025	Robichaud	Felipe	Habitué	Paris 14	75014	France	Soirée	Célibataire avec un enfant	Pavlova	0	Desserts	Plats	12.45	24	O8,82
25/01/2025	26/01/2025	Melanson	Paula	Habitué	Paris 5	75005	France	Après-Midi	Couple sans enfant	Carnarvon Tigers	0	Poissons et fruits de mer	Frais	44.65	4	29,13
12/11/2022	13/11/2022	Fontenot	Peter	Récent	Paris 5	75005	France	Matin	Couple avec deux enfants ou plus	Tunnbröd	0	Pâtes et céréales	Plats	5.15	40	O4,52
10/11/2024	12/11/2024	Eschete	Isabel	Nouveau	Paris 5	75005	France	Soirée	Couple avec deux enfants ou plus	Sir Rodney's Scones	0	Desserts	Plats	5.7	10	O4,98
10/03/2023	11/03/2023	Eschete	Isabel	Récent	Paris 5	75005	France	Soirée	Couple avec deux enfants ou plus	Sir Rodney's Scones	0	Desserts	Plats	5.7	21	O4,98
11/04/2023	12/04/2023	Fontenot	Carlos	Habitué	Paris 14	75014	France	Soirée	Couple avec deux enfants ou plus	Guaraná Fantástica	0	Sirops	Boissons	3.2	14	O2,46
14/06/2024	15/06/2024	Gautreaux	Mario	Habitué	Paris 5	75005	France	Matin	Couple avec deux enfants ou plus	Guaraná Fantástica	0	Sirops	Boissons	3.2	35	O2,46
15/10/2023	18/10/2023	Fontenot	Peter	Habitué	Paris 5	75005	France	Soirée	Couple avec deux enfants ou plus	Teatime Chocolate Biscuits	0	Desserts	Plats	6.55	15	O4,72
15/10/2023	18/10/2023	Fontenot	Peter	Habitué	Paris 5	75005	France	Soirée	Couple avec deux enfants ou plus	Sir Rodney's Scones	0	Desserts	Plats	7.15	25	O4,98
17/11/2023	19/11/2023	Gautreaux	Mario	Habitué	Paris 5	75005	France	Après-Midi	Couple avec deux enfants ou plus	Carnarvon Tigers	0	Poissons et fruits de mer	Frais	44.65	20	29,13
22/03/2024	24/03/2024	Robichaud	Felipe	Récent	Paris 14	75014	France	Soirée	Célibataire avec un enfant	Sir Rodney's Scones	0	Desserts	Plats	7.15	30	O4,98
22/07/2024	23/07/2024	Chauvert	Yoshi	Récent	Paris 13	75013	France	Soirée	Célibataire avec deux enfants ou plus	NuNuCa Nuß-Nougat-Creme	0	Desserts	Plats	10	5	O6,64
23/07/2024	25/07/2024	Robichaud	Felipe	Récent	Paris 14	75014	France	Matin	Célibataire avec un enfant	Teatime Chocolate Biscuits	0	Desserts	Plats	6.55	15	O4,72
23/07/2024	25/07/2024	Robichaud	Felipe	Récent	Paris 14	75014	France	Matin	Célibataire avec un enfant	Tunnbröd	0	Pâtes et céréales	Plats	6.45	18	O4,52
18/08/2024	19/08/2024	Broussard	Sergio	Récent	Paris 13	75013	France	Soirée	Célibataire avec deux enfants ou plus	Sir Rodney's Marmalade	0	Desserts	Plats	57.85	5	50,8
22/08/2024	23/08/2024	Duhon	Jonas	Habitué	Ivry	94200	France	Matin	Célibataire sans enfant	Teatime Chocolate Biscuits	0	Desserts	Plats	6.55	2	O4,72
05/09/2024	06/09/2024	Robichaud	Felipe	Récent	Paris 14	75014	France	Soirée	Célibataire avec un enfant	NuNuCa Nuß-Nougat-Creme	0	Desserts	Plats	10	6	O6,64
11/09/2024	12/09/2024	Theriot	Georg	Récent	Paris 14	75014	France	Matin	Célibataire sans enfant	Gustaf's Knäckebröd	0	Pâtes et céréales	Plats	15	35	10,22
18/09/2024	19/09/2024	Simon	Philip	Habitué	Paris 5	75005	France	Soirée	Couple sans enfant	Gumbär Gummibärchen	0	Desserts	Plats	22.3	18	15
20/09/2024	21/09/2024	Toussaint	Mary	Habitué	Le Kremlin-B.	94270	France	Soirée	Célibataire avec deux enfants ou plus	NuNuCa Nuß-Nougat-Creme	0	Desserts	Plats	10	20	O6,64
19/12/2024	20/12/2024	Benoit	Matti	Habitué	Ivry	94200	France	Soirée	Couple sans enfant	Teatime Chocolate Biscuits	0	Desserts	Plats	6.55	12	O4,72
01/01/2025	02/01/2025	Robichaud	Felipe	Habitué	Paris 14	75014	France	Soirée	Célibataire avec un enfant	NuNuCa Nuß-Nougat-Creme	0	Desserts	Plats	10	24	O6,64
13/01/2025	14/01/2025	Eschete	Daniel	Nouveau	Le Kremlin-B.	94270	France	Soirée	Couple sans enfant	Sir Rodney's Marmalade	0	Desserts	Plats	57.85	5	50,8
18/01/2025	20/01/2025	Roy	Pascale	Habitué	Le Kremlin-B.	94270	France	Soirée	Couple sans enfant	Sir Rodney's Scones	0	Desserts	Plats	7.15	36	O4,98
25/01/2025	26/01/2025	Melanson	Paula	Habitué	Paris 5	75005	France	Après-Midi	Couple sans enfant	Tunnbröd	0	Pâtes et céréales	Plats	6.45	8	O4,52
08/07/2022	09/07/2022	Gautreaux	Mario	Récent	Paris 5	75005	France	Soirée	Couple avec deux enfants ou plus	Gorgonzola Telino	0	Produits laitiers	Frais	7.15	20	O6,48
14/09/2022	15/09/2022	Fontenot	Carlos	Récent	Paris 14	75014	France	Soirée	Couple avec deux enfants ou plus	Schoggi Schokolade	0	Desserts	Plats	25.05	25	21,71
20/11/2022	22/11/2022	Fontenot	Peter	Récent	Paris 5	75005	France	Soirée	Couple avec deux enfants ou plus	Gorgonzola Telino	0	Produits laitiers	Frais	7.15	56	O6,48
13/07/2023	14/07/2023	Fontenot	Peter	Habitué	Paris 5	75005	France	Soirée	Couple avec deux enfants ou plus	Nord-Ost Matjeshering	0	Poissons et fruits de mer	Frais	18.5	20	13,32
14/11/2023	17/11/2023	Duhon	Thomas	Récent	Paris 14	75014	France	Soirée	Couple avec deux enfants ou plus	Rössle Sauerkraut	0	Produits secs	Fruits & Légumes	32.55	15	23,36
30/03/2024	02/04/2024	Cyr	André	Récent	Paris 5	75005	France	Matin	Célibataire sans enfant	Nord-Ost Matjeshering	0	Poissons et fruits de mer	Frais	18.5	15	13,32
18/04/2024	19/04/2024	Theriot	Georg	Nouveau	Paris 14	75014	France	Soirée	Célibataire sans enfant	Gorgonzola Telino	0	Produits laitiers	Frais	8.95	8	O6,48
26/05/2024	29/05/2024	Bastarache	Renate	Récent	Paris 5	75005	France	Matin	Célibataire avec un enfant	Thüringer Rostbratwurst	0	Viandes	Plats	88.4	18	58,4
27/05/2024	28/05/2024	Robichaud	Roland	Habitué	Paris 14	75014	France	Soirée	Célibataire avec un enfant	Gorgonzola Telino	0	Produits laitiers	Frais	8.95	70	O6,48
29/05/2024	01/06/2024	Leboeuf	Maria	Habitué	Ivry	94200	France	Matin	Célibataire avec deux enfants ou plus	Gorgonzola Telino	0	Produits laitiers	Frais	8.95	2	O6,48
01/06/2024	02/06/2024	Robichaud	Roland	Habitué	Paris 14	75014	France	Après-Midi	Célibataire avec un enfant	Gorgonzola Telino	0	Produits laitiers	Frais	8.95	16	O6,48
25/07/2024	26/07/2024	Rodrigue	Maurizio	Récent	Ivry	94200	France	Matin	Célibataire avec un enfant	Gorgonzola Telino	0	Produits laitiers	Frais	8.95	16	O6,48
25/08/2024	28/08/2024	Champagne	Henriette	Récent	Paris 5	75005	France	Soirée	Célibataire sans enfant	Gorgonzola Telino	0	Produits laitiers	Frais	8.95	9	O6,48
23/12/2024	24/12/2024	Mercier	Lúcia	Récent	Paris 5	75005	France	Soirée	Couple sans enfant	Geitost	1	Produits laitiers	Frais	1.8	40	O1,38
28/12/2024	29/12/2024	Broussard	Sergio	Récent	Paris 13	75013	France	Après-Midi	Célibataire avec deux enfants ou plus	Mascarpone Fabioli	0	Produits laitiers	Frais	22.85	6	16,17
09/01/2025	10/01/2025	Thibeau	Christina	Récent	Ivry	94200	France	Matin	Couple sans enfant	Rössle Sauerkraut	0	Produits secs	Fruits & Légumes	32.55	30	23,36
04/07/2022	07/07/2022	Gautreaux	Mario	Récent	Paris 5	75005	France	Soirée	Couple avec deux enfants ou plus	Jack's New England Clam Chowder	0	Poissons et fruits de mer	Frais	5.5	10	O5,14
08/07/2022	09/07/2022	Gautreaux	Mario	Récent	Paris 5	75005	France	Soirée	Couple avec deux enfants ou plus	Chartreuse verte	0	Alcools	Boissons	10.3	42	O8,72
14/09/2022	15/09/2022	Fontenot	Carlos	Récent	Paris 14	75014	France	Soirée	Couple avec deux enfants ou plus	Chartreuse verte	0	Alcools	Boissons	10.3	6	O8,72
29/09/2022	02/10/2022	Fontenot	Peter	Récent	Paris 5	75005	France	Après-Midi	Couple avec deux enfants ou plus	Boston Crab Meat	0	Poissons et fruits de mer	Frais	10.5	50	O9,9
04/08/2022	06/08/2022	David	Janine	Récent	Le Kremlin-B.	94270	France	Après-Midi	Couple avec deux enfants ou plus	Singaporean Hokkien Fried Mee	0	Pâtes et céréales	Plats	8	6	O7,19
12/11/2022	13/11/2022	Fontenot	Peter	Récent	Paris 5	75005	France	Matin	Couple avec deux enfants ou plus	Gravad lax	0	Poissons et fruits de mer	Frais	14.85	28	13,08
17/11/2022	18/11/2022	Babineau	Laurence	Récent	Le Kremlin-B.	94270	France	Soirée	Couple avec deux enfants ou plus	Jack's New England Clam Chowder	0	Poissons et fruits de mer	Frais	5.5	12	O5,14
17/11/2022	18/11/2022	Babineau	Laurence	Récent	Le Kremlin-B.	94270	France	Soirée	Couple avec deux enfants ou plus	Ipoh Coffee	0	Alcools	Boissons	26.3	40	21,73
27/11/2024	28/11/2024	Lecompte	Martine	Récent	Le Kremlin-B.	94270	France	Soirée	Couple avec deux enfants ou plus	Gravad lax	0	Poissons et fruits de mer	Frais	14.85	10	13,08
11/04/2023	12/04/2023	Fontenot	Carlos	Habitué	Paris 14	75014	France	Soirée	Couple avec deux enfants ou plus	Boston Crab Meat	0	Poissons et fruits de mer	Frais	13.15	5	O9,9
11/04/2023	12/04/2023	Fontenot	Carlos	Habitué	Paris 14	75014	France	Soirée	Couple avec deux enfants ou plus	Singaporean Hokkien Fried Mee	0	Pâtes et céréales	Plats	10	30	O7,19
15/05/2023	16/05/2023	Bideau	Patricio	Récent	Paris 13	75013	France	Matin	Couple avec deux enfants ou plus	Steeleye Stout	0	Alcools	Boissons	12.85	3	O9,58
15/05/2023	16/05/2023	Bideau	Patricio	Récent	Paris 13	75013	France	Matin	Couple avec deux enfants ou plus	Jack's New England Clam Chowder	0	Poissons et fruits de mer	Frais	6.9	10	O5,14
21/05/2023	22/05/2023	Babineau	Laurence	Récent	Le Kremlin-B.	94270	France	Après-Midi	Couple avec deux enfants ou plus	Boston Crab Meat	0	Poissons et fruits de mer	Frais	13.15	15	O9,9
25/06/2023	26/06/2023	Olivier	Karin	Récent	Paris 5	75005	France	Soirée	Couple avec deux enfants ou plus	Sasquatch Ale	0	Alcools	Boissons	10	10	O7,44
15/10/2023	18/10/2023	Fontenot	Peter	Habitué	Paris 5	75005	France	Soirée	Couple avec deux enfants ou plus	Steeleye Stout	0	Alcools	Boissons	12.85	30	O9,58
11/11/2023	12/11/2023	Fontenot	Carlos	Habitué	Paris 14	75014	France	Matin	Couple avec deux enfants ou plus	Boston Crab Meat	0	Poissons et fruits de mer	Frais	13.15	60	O9,9
14/11/2023	17/11/2023	Duhon	Thomas	Récent	Paris 14	75014	France	Soirée	Couple avec deux enfants ou plus	Chartreuse verte	0	Alcools	Boissons	12.85	21	O8,72
14/12/2023	16/12/2023	Babineau	Laurence	Habitué	Le Kremlin-B.	94270	France	Soirée	Couple avec deux enfants ou plus	Boston Crab Meat	0	Poissons et fruits de mer	Frais	13.15	30	O9,9
14/12/2023	16/12/2023	Babineau	Laurence	Habitué	Le Kremlin-B.	94270	France	Soirée	Couple avec deux enfants ou plus	Singaporean Hokkien Fried Mee	0	Pâtes et céréales	Plats	10	30	O7,19
06/01/2024	07/01/2024	Thibeau	Jose	Récent	Paris 13	75013	France	Soirée	Couple avec deux enfants ou plus	Geitost	1	Produits laitiers	Frais	1.8	30	O1,38
08/04/2024	10/04/2024	Robichau	Karl	Récent	Paris 13	75013	France	Soirée	Célibataire avec deux enfants ou plus	Rössle Sauerkraut	0	Produits secs	Fruits & Légumes	32.55	5	23,36
11/05/2024	12/05/2024	Leboeuf	Maria	Habitué	Ivry	94200	France	Matin	Célibataire avec deux enfants ou plus	Chartreuse verte	0	Alcools	Boissons	12.85	16	O8,72
14/05/2024	16/05/2024	Robichaud	Roland	Habitué	Paris 14	75014	France	Matin	Célibataire avec un enfant	Chartreuse verte	0	Alcools	Boissons	12.85	130	O8,72
01/06/2024	02/06/2024	Robichaud	Roland	Habitué	Paris 14	75014	France	Après-Midi	Célibataire avec un enfant	Singaporean Hokkien Fried Mee	0	Pâtes et céréales	Plats	10	12	O7,19
